Neon Genesis Evangelion: The End of Evangelion;8.54;175;714,517;Movie;1;GKIDS,Manga Entertainment;Gainax,       Production I.G;Avant Garde,Drama,Sci-Fi;;R+ - Mild Nudity;
Fate/stay night: Unlimited Blade Works 2nd Season;8.33;176;715,446;TV;13;Aniplex of America;ufotable;Action,Fantasy,Supernatural;;R - 17+ (violence & profanity);
No Game No Life: Zero;8.25;177;714,028;Movie;1;Sentai Filmworks;Madhouse;Drama,Fantasy,Romance,Supernatural;;PG-13 - Teens 13 or older;
Wotaku ni Koi wa Muzukashii;7.95;178;718,737;TV;11;None found;A-1 Pictures;Comedy,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Boku wa Tomodachi ga Sukunai;7.22;179;708,678;TV;12;Funimation;AIC Build;Comedy,Romance,Slice of Life,Ecchi;;R+ - Mild Nudity;
Mushoku Tensei: Isekai Ittara Honki Dasu;8.36;180;726,725;TV;11;Funimation;Studio Bind;Drama,Fantasy,Ecchi;;R - 17+ (violence & profanity);
Ookami to Koushinryou;8.25;181;705,632;TV;13;Funimation,Kadokawa Pictures USA;Imagin;Adventure,Fantasy,Romance;;PG-13 - Teens 13 or older;
Higurashi no Naku Koro ni;7.92;182;703,458;TV;26;Sentai Filmworks,Geneon Entertainment USA;Studio Deen;Avant Garde,Horror,Mystery,Supernatural,Suspense;;R - 17+ (violence & profanity);
Toaru Majutsu no Index;7.40;183;703,412;TV;24;Funimation;J.C.Staff;Action,Sci-Fi;;R - 17+ (violence & profanity);
Trinity Seven;7.11;184;705,130;TV;12;Sentai Filmworks;Seven Arcs Pictures;Action,Comedy,Fantasy,Romance,Supernatural,Ecchi;Shounen;PG-13 - Teens 13 or older;
Dr. Stone: Stone Wars;8.19;185;708,468;TV;11;Funimation;TMS Entertainment;Adventure,Comedy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Mushishi;8.68;186;698,580;TV;26;Funimation;Artland;Adventure,Fantasy,Mystery,Slice of Life,Supernatural;Seinen;PG-13 - Teens 13 or older;
Kotonoha no Niwa;7.95;187;699,997;Movie;1;Sentai Filmworks;CoMix Wave Films;Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Steins;Gate 0;8.51;188;702,617;TV;23;Funimation;White Fox;Drama,Sci-Fi,Suspense;;PG-13 - Teens 13 or older;
Kuroko no Basket 2nd Season;8.24;189;697,268;TV;25;None found;Production I.G;Comedy,Sports;Shounen;PG-13 - Teens 13 or older;
Tenki no Ko;8.34;190;693,220;Movie;1;GKIDS;CoMix Wave Films;Drama,Fantasy,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Ookami Kodomo no Ame to Yuki;8.61;191;694,463;Movie;1;Funimation;Studio Chizu;Fantasy,Slice of Life;;G - All Ages;
Akatsuki no Yona;8.04;192;695,089;TV;24;Funimation;Studio Pierrot;Action,Adventure,Comedy,Fantasy,Romance;Shoujo;PG-13 - Teens 13 or older;
Kami no Tou;7.59;193;695,071;TV;13;Crunchyroll;Telecom Animation Film;Action,Adventure,Drama,Fantasy,Mystery;;PG-13 - Teens 13 or older;
FLCL;8.03;194;688,521;OVA;6;Funimation,Synch-Point;Gainax,       Production I.G;Action,Avant Garde,Comedy,Sci-Fi;;PG-13 - Teens 13 or older;
Toki wo Kakeru Shoujo;8.15;195;687,795;Movie;1;Funimation,Bandai Entertainment,Kadokawa Pictures USA;Madhouse;Drama,Romance,Sci-Fi;;G - All Ages;
Free!;7.35;196;687,659;TV;12;Funimation,Discotek Media,Crunchyroll;Kyoto Animation,       Animation Do;Comedy,Drama,Slice of Life,Sports;;PG-13 - Teens 13 or older;
Danshi Koukousei no Nichijou;8.25;197;686,635;TV;12;NIS America,Inc.;Sunrise;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Boruto: Naruto Next Generations;5.89;198;682,234;TV;Unknown;VIZ Media;Studio Pierrot;Action,Adventure;Shounen;PG-13 - Teens 13 or older;
Shinsekai yori;8.32;199;681,426;TV;25;Sentai Filmworks;A-1 Pictures;Drama,Horror,Mystery,Sci-Fi,Supernatural;;R - 17+ (violence & profanity);
Kanojo, Okarishimasu;7.33;200;688,103;TV;12;None found;TMS Entertainment;Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
Great Teacher Onizuka;8.69;201;676,724;TV;43;Discotek Media,Tokyopop;Studio Pierrot;Comedy,Drama,Slice of Life;Shounen;R - 17+ (violence & profanity);
Hotarubi no Mori e;8.33;202;677,634;Movie;1;None found;Brain's Base;Drama,Romance,Supernatural;Shoujo;G - All Ages;
Koutetsujou no Kabaneri;7.26;203;677,690;TV;12;Funimation,Crunchyroll;Wit Studio;Action,Drama,Fantasy,Horror,Supernatural;;R - 17+ (violence & profanity);
5-toubun no Hanayome;7.67;204;680,500;TV;12;Funimation;Tezuka Productions;Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
High School DxD BorN;7.43;205;675,982;TV;12;Funimation;TNK;Action,Comedy,Romance,Ecchi;;R+ - Mild Nudity;
Haikyuu!!: To the Top;8.35;206;679,884;TV;13;Crunchyroll;Production I.G;Comedy,Drama,Sports;Shounen;PG-13 - Teens 13 or older;
Masamune-kun no Revenge;6.77;207;676,140;TV;12;Funimation;SILVER LINK.;Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
InuYasha;7.85;208;669,558;TV;167;VIZ Media;Sunrise;Action,Adventure,Comedy,Fantasy,Romance,Supernatural;Shounen;PG-13 - Teens 13 or older;
Gate: Jieitai Kanochi nite, Kaku Tatakaeri;7.71;209;672,380;TV;12;Sentai Filmworks;A-1 Pictures;Action,Adventure,Fantasy;;R - 17+ (violence & profanity);
Overlord III;7.92;210;673,727;TV;13;Funimation;Madhouse;Action,Fantasy,Supernatural;;R - 17+ (violence & profanity);
Akira;8.16;211;668,430;Movie;1;Funimation,Bandai Entertainment,Geneon Entertainment USA;Tokyo Movie Shinsha;Action,Adventure,Horror,Sci-Fi,Supernatural;Seinen;R+ - Mild Nudity;
K;7.47;212;668,577;TV;13;VIZ Media;GoHands;Action,Mystery,Supernatural;;PG-13 - Teens 13 or older;
Orange;7.62;213;669,562;TV;13;Funimation,Crunchyroll;Telecom Animation Film;Drama,Romance,Sci-Fi;Shoujo;PG-13 - Teens 13 or older;
The God of High School;7.06;214;671,614;TV;13;Crunchyroll;MAPPA;Action,Adventure,Comedy,Fantasy,Sci-Fi,Supernatural;;PG-13 - Teens 13 or older;
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai;7.28;215;661,227;TV;12;Funimation;J.C.Staff;Comedy,Ecchi;;R+ - Mild Nudity;
Dragon Ball Super;7.40;216;661,651;TV;131;Funimation;Toei Animation;Action,Adventure,Comedy,Fantasy;Shounen;PG-13 - Teens 13 or older;
Kimi no Suizou wo Tabetai;8.58;217;660,674;Movie;1;Aniplex of America;Studio VOLN;Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Yamada-kun to 7-nin no Majo (TV);7.59;218;653,936;TV;12;Funimation,Crunchyroll;LIDENFILMS;Comedy,Mystery,Romance,Supernatural;Shounen;PG-13 - Teens 13 or older;
Beastars;7.93;219;654,770;TV;12;None found;Orange;Drama,Slice of Life;Shounen;R - 17+ (violence & profanity);
Accel World;7.27;220;644,250;TV;24;VIZ Media;Sunrise;Action,Romance,Sci-Fi;;PG-13 - Teens 13 or older;
Nisemonogatari;8.16;221;644,357;TV;11;Aniplex of America;Shaft;Comedy,Mystery,Supernatural,Ecchi;;R - 17+ (violence & profanity);
Tokyo Ghoul:re 2nd Season;6.38;222;644,285;TV;12;Funimation;Studio Pierrot,       Pierrot Plus;Action,Drama,Horror,Mystery,Supernatural;Seinen;R - 17+ (violence & profanity);
Owari no Seraph: Nagoya Kessen-hen;7.63;223;641,541;TV;12;Funimation;Wit Studio;Action,Drama,Supernatural;Shounen;R - 17+ (violence & profanity);
Sakamoto Desu ga?;7.57;224;635,898;TV;12;Sentai Filmworks;Studio Deen;Comedy,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Monster Musume no Iru Nichijou;7.03;225;628,051;TV;12;Sentai Filmworks;Lerche;Comedy,Fantasy,Romance,Ecchi;Seinen;R+ - Mild Nudity;
Ao no Exorcist: Kyoto Fujouou-hen;7.38;226;628,330;TV;12;Aniplex of America;A-1 Pictures;Action,Fantasy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Bungou Stray Dogs 2nd Season;8.20;227;630,625;TV;12;Funimation,Crunchyroll;Bones;Action,Mystery,Supernatural;Seinen;R - 17+ (violence & profanity);
Trigun;8.22;228;622,897;TV;26;Funimation,Geneon Entertainment USA;Madhouse;Action,Adventure,Comedy,Drama,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II;7.23;229;627,777;TV;12;Sentai Filmworks;J.C.Staff;Action,Adventure,Comedy,Fantasy,Romance;;PG-13 - Teens 13 or older;
Kiznaiver;7.40;230;624,651;TV;12;Aniplex of America,Crunchyroll;Trigger;Drama,Romance,Sci-Fi;;PG-13 - Teens 13 or older;
Chuunibyou demo Koi ga Shitai! Ren;7.56;231;621,610;TV;12;Sentai Filmworks;Kyoto Animation;Comedy,Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
D.Gray-man;8.03;232;616,340;TV;103;Funimation;TMS Entertainment;Action,Adventure,Comedy;Shounen;PG-13 - Teens 13 or older;
Banana Fish;8.51;233;623,896;TV;24;None found;MAPPA;Action,Adventure,Drama;Shoujo;R - 17+ (violence & profanity);
Ore no Imouto ga Konnani Kawaii Wake ga Nai;7.03;234;614,439;TV;12;Aniplex of America;AIC Build;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Hellsing;7.49;235;611,153;TV;13;Funimation,Geneon Entertainment USA;Gonzo;Action,Horror,Supernatural;Seinen;R - 17+ (violence & profanity);
NHK ni Youkoso!;8.32;236;610,243;TV;24;ADV Films,Funimation;Gonzo;Comedy,Drama,Romance;;R+ - Mild Nudity;
Hai to Gensou no Grimgar;7.66;237;611,814;TV;12;Funimation;A-1 Pictures;Action,Adventure,Drama,Fantasy;;PG-13 - Teens 13 or older;
Tensei shitara Slime Datta Ken 2nd Season;8.41;238;619,053;TV;12;Funimation;8bit;Action,Adventure,Comedy,Fantasy;;PG-13 - Teens 13 or older;
Kuroko no Basket 3rd Season;8.31;239;612,169;TV;25;None found;Production I.G;Comedy,Sports;Shounen;PG-13 - Teens 13 or older;
Eromanga-sensei;6.42;240;604,975;TV;12;Aniplex of America;A-1 Pictures;Comedy,Drama,Romance,Ecchi;;PG-13 - Teens 13 or older;
Rosario to Vampire;6.79;241;600,015;TV;13;Funimation;Gonzo;Comedy,Fantasy,Romance,Ecchi;Shounen;R+ - Mild Nudity;
Blood Lad;7.29;242;601,625;TV;10;VIZ Media;Brain's Base;Action,Comedy,Supernatural;Seinen;PG-13 - Teens 13 or older;
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2;8.53;243;604,837;TV;12;None found;White Fox;Drama,Fantasy,Suspense;;R - 17+ (violence & profanity);
Sword Art Online Movie: Ordinal Scale;7.59;244;601,280;Movie;1;Aniplex of America;A-1 Pictures;Action,Adventure,Fantasy,Romance;;R+ - Mild Nudity;
Claymore;7.76;245;589,643;TV;26;Funimation;Madhouse;Action,Adventure,Fantasy,Supernatural;Shounen;R+ - Mild Nudity;
Nanatsu no Taizai: Seisen no Shirushi;7.03;246;593,055;TV;4;None found;A-1 Pictures;Action,Adventure,Fantasy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Kakegurui××;7.22;247;593,707;TV;12;None found;MAPPA;Drama,Mystery;Shounen;R - 17+ (violence & profanity);
K-On!!;8.16;248;584,627;TV;26;Sentai Filmworks;Kyoto Animation;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Tsurezure Children;7.61;249;586,867;TV;12;Funimation;Studio Gokumi;Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
Nisekoi:;7.37;250;586,027;TV;12;Aniplex of America;Shaft;Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
Himouto! Umaru-chan;7.14;251;584,863;TV;12;Sentai Filmworks;Doga Kobo;Comedy,Slice of Life;Seinen;PG-13 - Teens 13 or older;
School Days;5.59;252;579,969;TV;12;Discotek Media;TNK;Drama,Romance;;R+ - Mild Nudity;
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen;8.01;253;583,744;TV;12;Sentai Filmworks;J.C.Staff;Gourmet,Ecchi;Shounen;PG-13 - Teens 13 or older;
Lucky☆Star;7.74;254;576,246;TV;24;Funimation,Bandai Entertainment,Kadokawa Pictures USA;Kyoto Animation;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Serial Experiments Lain;8.06;255;576,681;TV;13;Funimation,Geneon Entertainment USA;Triangle Staff;Avant Garde,Drama,Mystery,Sci-Fi,Supernatural;;R - 17+ (violence & profanity);
Monogatari Series: Second Season;8.78;256;576,531;TV;26;Aniplex of America;Shaft;Comedy,Mystery,Romance,Supernatural;;R - 17+ (violence & profanity);
Fumetsu no Anata e;8.45;257;573,446;TV;20;None found;Brain's Base;Adventure,Drama,Supernatural;Shounen;R - 17+ (violence & profanity);
Boku no Hero Academia the Movie 1: Futari no Hero;7.62;258;579,906;Movie;1;Funimation;Bones;;Shounen;PG-13 - Teens 13 or older;
Baka to Test to Shoukanjuu;7.56;259;571,133;TV;13;Funimation;SILVER LINK.;Comedy,Romance;;PG-13 - Teens 13 or older;
Rokudenashi Majutsu Koushi to Akashic Records;7.16;260;574,974;TV;12;Funimation;LIDENFILMS;Action,Fantasy;;R - 17+ (violence & profanity);
91 Days;7.83;261;574,090;TV;12;Funimation,Crunchyroll;Shuka;Action,Drama;;R - 17+ (violence & profanity);
Fruits Basket 1st Season;8.22;262;573,826;TV;25;Funimation;TMS Entertainment;Comedy,Drama,Romance,Slice of Life,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Kore wa Zombie Desu ka?;7.39;263;565,884;TV;12;Funimation;Studio Deen;Action,Comedy,Supernatural,Ecchi;;R - 17+ (violence & profanity);
Barakamon;8.40;264;565,530;TV;12;Funimation;Kinema Citrus;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!;7.01;265;564,818;TV;12;Sentai Filmworks;SILVER LINK.;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Psycho-Pass 2;7.41;266;565,972;TV;11;Funimation;Tatsunoko Production;Action,Sci-Fi,Suspense;;R - 17+ (violence & profanity);
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu;8.49;267;569,247;Movie;1;None found;J.C.Staff;Adventure,Comedy,Fantasy,Supernatural;;PG-13 - Teens 13 or older;
IS: Infinite Stratos;6.68;268;560,679;TV;12;Sentai Filmworks;8bit;Action,Comedy,Sci-Fi,Ecchi;;PG-13 - Teens 13 or older;
Amagi Brilliant Park;7.49;269;561,014;TV;13;Sentai Filmworks;Kyoto Animation;Comedy,Drama,Fantasy;;PG-13 - Teens 13 or older;
Grand Blue;8.42;270;565,772;TV;12;None found;Zero-G;Comedy,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Strike the Blood;7.08;271;559,045;TV;24;Discotek Media,Crunchyroll;SILVER LINK.,       Connect;Action,Fantasy,Supernatural,Ecchi;;R+ - Mild Nudity;
Nanatsu no Taizai: Kamigami no Gekirin;6.45;272;563,819;TV;24;None found;Studio Deen,       Marvy Jack;Action,Adventure,Fantasy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Yuu☆Yuu☆Hakusho;8.45;273;557,667;TV;112;Funimation;Studio Pierrot;Action,Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Kuzu no Honkai;7.22;274;561,011;TV;12;Sentai Filmworks;Lerche;Drama,Romance;Seinen;R+ - Mild Nudity;
Isekai Maou to Shoukan Shoujo no Dorei Majutsu;6.92;275;561,840;TV;12;Funimation;Ajia-Do;Comedy,Fantasy,Ecchi;;PG-13 - Teens 13 or older;
Kami nomi zo Shiru Sekai;7.69;276;557,026;TV;12;Sentai Filmworks;Manglobe;Comedy,Romance,Supernatural;Shounen;PG-13 - Teens 13 or older;
Sword Art Online: Alicization - War of Underworld;7.58;277;562,417;TV;12;Aniplex of America;A-1 Pictures;Action,Adventure,Fantasy,Romance;;R - 17+ (violence & profanity);
Shinmai Maou no Testament;6.75;278;559,979;TV;12;Funimation,Crunchyroll;Production IMS;Action,Fantasy,Romance,Ecchi;;R+ - Mild Nudity;
Domestic na Kanojo;6.72;279;561,785;TV;12;Sentai Filmworks;Diomedéa;Drama,Romance;Shounen;R+ - Mild Nudity;
Gakusen Toshi Asterisk;6.85;280;557,874;TV;12;Aniplex of America;A-1 Pictures;Action,Comedy,Fantasy,Romance,Sci-Fi,Supernatural,Ecchi;;PG-13 - Teens 13 or older;
Haikyuu!!: To the Top 2nd Season;8.54;281;563,048;TV;12;Crunchyroll;Production I.G;Comedy,Drama,Sports;Shounen;PG-13 - Teens 13 or older;
Sukitte Ii na yo.;7.45;282;556,303;TV;13;Sentai Filmworks;Zexcs;Drama,Romance;Shoujo;PG-13 - Teens 13 or older;
3-gatsu no Lion;8.41;283;558,335;TV;22;Aniplex of America;Shaft;Drama,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Ore Monogatari!!;7.93;284;553,643;TV;24;Sentai Filmworks;Madhouse;Comedy,Romance;Shoujo;PG-13 - Teens 13 or older;
Wonder Egg Priority;7.86;285;555,644;TV;12;Funimation;CloverWorks;Drama,Fantasy;;R - 17+ (violence & profanity);
To LOVE-Ru;7.02;286;548,279;TV;26;Sentai Filmworks;Xebec;Comedy,Romance,Sci-Fi,Ecchi;Shounen;R+ - Mild Nudity;
Blend S;7.32;287;548,823;TV;12;Aniplex of America;A-1 Pictures;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Akagami no Shirayuki-hime;7.77;288;547,148;TV;12;Funimation;Bones;Drama,Fantasy,Romance;Shoujo;PG-13 - Teens 13 or older;
Bakuman.;8.21;289;543,224;TV;25;Media Blasters;J.C.Staff;Comedy,Drama,Romance;Shounen;PG-13 - Teens 13 or older;
Gamers!;6.83;290;544,657;TV;12;Funimation;Pine Jam;Comedy,Romance;;PG-13 - Teens 13 or older;
Dragon Ball GT;6.46;291;538,820;TV;64;Funimation;Toei Animation;Action,Adventure,Comedy,Fantasy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Ergo Proxy;7.91;292;538,328;TV;23;Funimation,Geneon Entertainment USA;Manglobe;Mystery,Sci-Fi;;R - 17+ (violence & profanity);
Ijiranaide, Nagatoro-san;7.46;293;544,841;TV;12;None found;Telecom Animation Film;Comedy,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Rokka no Yuusha;7.31;294;537,578;TV;12;Ponycan USA;Passione;Action,Adventure,Fantasy,Mystery;;PG-13 - Teens 13 or older;
Log Horizon 2nd Season;7.60;295;537,080;TV;25;Sentai Filmworks;Studio Deen;Action,Adventure,Fantasy;;PG-13 - Teens 13 or older;
Pokemon;7.35;296;534,986;TV;276;VIZ Media,4Kids Entertainment;OLM;Action,Adventure,Comedy,Fantasy;Kids;PG - Children;
Saenai Heroine no Sodatekata;7.51;297;538,411;TV;12;Aniplex of America;A-1 Pictures;Comedy,Romance,Ecchi;;PG-13 - Teens 13 or older;
Hataraku Saibou (TV);7.59;298;538,049;TV;13;Aniplex of America;David Production;;Shounen;PG-13 - Teens 13 or older;
Suzumiya Haruhi no Shoushitsu;8.63;299;534,371;Movie;1;Funimation,Bandai Entertainment;Kyoto Animation;Comedy,Mystery,Romance,Sci-Fi,Supernatural;;PG-13 - Teens 13 or older;
Vampire Knight;6.95;300;533,400;TV;13;VIZ Media;Studio Deen;Drama,Mystery,Romance,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Little Witch Academia (TV);7.85;301;534,641;TV;25;Netflix;Trigger;Adventure,Comedy,Fantasy;;G - All Ages;
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan;8.40;302;535,337;TV;12;Sentai Filmworks;feel.;Comedy,Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Hotaru no Haka;8.50;303;528,490;Movie;1;ADV Films,Central Park Media,Sentai Filmworks;Studio Ghibli;;;PG-13 - Teens 13 or older;
Zetsuen no Tempest;7.95;304;528,322;TV;24;Aniplex of America;Bones;Action,Drama,Fantasy,Mystery;Shounen;PG-13 - Teens 13 or older;
Nagi no Asu kara;8.03;305;526,681;TV;26;NIS America,Inc.;P.A. Works;Drama,Fantasy,Romance;;PG-13 - Teens 13 or older;
Date A Live II;7.21;306;524,366;TV;10;Funimation;Production IMS;Comedy,Romance,Sci-Fi;;R - 17+ (violence & profanity);
Kamisama Hajimemashita;8.06;307;524,900;TV;13;Funimation;TMS Entertainment;Comedy,Fantasy,Romance,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Sankarea;7.32;308;523,900;TV;12;Funimation;Studio Deen;Comedy,Horror,Romance,Supernatural,Ecchi;Shounen;R+ - Mild Nudity;
Koukaku Kidoutai;8.28;309;520,654;Movie;1;Manga Entertainment;Production I.G;Action,Sci-Fi;Seinen;R+ - Mild Nudity;
Toaru Kagaku no Railgun;7.69;310;520,991;TV;24;Funimation;J.C.Staff;Action,Sci-Fi;;PG-13 - Teens 13 or older;
Grisaia no Kajitsu;7.52;311;518,671;TV;13;Sentai Filmworks;8bit;Drama,Romance;;R+ - Mild Nudity;
Beelzebub;7.88;312;517,299;TV;60;Discotek Media;Pierrot Plus;Action,Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Enen no Shouboutai: Ni no Shou;7.76;313;521,356;TV;24;Funimation;David Production;Action,Supernatural;Shounen;PG-13 - Teens 13 or older;
Shiki;7.76;314;515,189;TV;22;Funimation;Daume;Horror,Mystery,Supernatural,Suspense;;R - 17+ (violence & profanity);
Inuyashiki;7.67;315;518,009;TV;11;None found;MAPPA;Action,Drama,Sci-Fi;Seinen;R - 17+ (violence & profanity);
Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou;7.36;316;516,745;TV;13;Aniplex of America;SILVER LINK.;Action,Fantasy;;R - 17+ (violence & profanity);
Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?;7.50;317;510,257;TV;10;Sentai Filmworks;Diomedéa;Action,Comedy,Fantasy,Supernatural;;PG-13 - Teens 13 or older;
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai;8.64;318;514,794;Movie;1;Aniplex of America;CloverWorks;Drama,Romance,Supernatural;;PG-13 - Teens 13 or older;
Higashi no Eden;7.79;319;505,964;TV;11;Funimation;Production I.G;Action,Drama,Mystery,Romance,Sci-Fi,Suspense;;R - 17+ (violence & profanity);
Steins;Gate Movie: Fuka Ryouiki no Déjà vu;8.47;320;503,978;Movie;1;Funimation;White Fox;Drama,Sci-Fi;;PG-13 - Teens 13 or older;
Satsuriku no Tenshi;6.93;321;508,289;TV;16;Funimation;J.C.Staff;Adventure,Horror,Suspense;;R - 17+ (violence & profanity);
Perfect Blue;8.51;322;502,932;Movie;1;GKIDS,Manga Entertainment;Madhouse;Avant Garde,Drama,Horror;;R+ - Mild Nudity;
Ajin;7.44;323;504,549;TV;13;Sentai Filmworks;Polygon Pictures;Action,Horror,Mystery,Supernatural;Seinen;R - 17+ (violence & profanity);
Kiss x Sis (TV);6.67;324;500,814;TV;12;None found;feel.;Comedy,Romance,Ecchi;Seinen;PG-13 - Teens 13 or older;
Katekyo Hitman Reborn!;8.15;325;499,458;TV;203;VIZ Media,Discotek Media;Artland;Action,Comedy;Shounen;PG-13 - Teens 13 or older;
Sword Art Online Alternative: Gun Gale Online;7.02;326;502,229;TV;12;Aniplex of America;Studio 3Hz;Action,Fantasy,Sci-Fi;;PG-13 - Teens 13 or older;
Nana;8.49;327;496,358;TV;47;VIZ Media,Sentai Filmworks;Madhouse;Comedy,Drama,Romance,Slice of Life;Shoujo;R+ - Mild Nudity;
Tonikaku Kawaii;7.92;328;501,171;TV;12;Crunchyroll;Seven Arcs;Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
Lovely★Complex;8.04;329;493,259;TV;24;Discotek Media;Toei Animation;Comedy,Romance;Shoujo;PG-13 - Teens 13 or older;
Kenpuu Denki Berserk;8.51;330;493,110;TV;25;Media Blasters,NYAV Post;OLM;Action,Adventure,Drama,Fantasy,Horror,Supernatural;Seinen;R+ - Mild Nudity;
Katanagatari;8.34;331;492,398;TV;12;NIS America,Inc.;White Fox;Action,Adventure,Romance;;R - 17+ (violence & profanity);
Kuroshitsuji II;7.18;332;492,527;TV;12;Funimation;A-1 Pictures;Action,Comedy,Supernatural;Shounen;R - 17+ (violence & profanity);
Shakugan no Shana;7.48;333;490,376;TV;24;Funimation,Geneon Entertainment USA;J.C.Staff;Action,Drama,Fantasy,Romance,Supernatural;;PG-13 - Teens 13 or older;
Hunter x Hunter;8.40;334;488,898;TV;62;VIZ Media;Nippon Animation;Action,Adventure,Fantasy;Shounen;PG-13 - Teens 13 or older;
Gangsta.;7.40;335;487,859;TV;12;Funimation;Manglobe;Action,Drama;Seinen;R - 17+ (violence & profanity);
